Filepath,Label,Source,augmented
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_613909.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_614124.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_615550.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_615808.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_616290.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_616981.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_617135.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_620464.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_621539.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_622554.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_623936.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_62569.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_625902.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_626044.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_627853.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_628830.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_629479.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_630162.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_63158.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_633064.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_634070.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_635777.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_637046.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_637556.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_638475.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_638678.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_64107.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_641617.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_641983.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_642267.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_642400.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_643752.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_645083.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_646156.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_647074.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_647815.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_648524.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_649409.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_652448.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_653168.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_654868.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_654991.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_655365.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_658269.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_660162.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_660337.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_661357.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_664578.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_664626.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_666003.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_666010.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_666516.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_667981.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_669622.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_67060.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_670617.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_67066.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_670948.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_671303.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_671490.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_672270.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_674036.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_67602.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_676267.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_676552.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_677034.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_677420.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_677647.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_677756.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_677881.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_677968.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_678133.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_679149.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_679678.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_680396.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_680568.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_685300.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_685963.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_686678.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_687493.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_689109.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_689234.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_69139.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_692239.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_692306.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_692958.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_693166.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_693350.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_693703.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_694640.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_694883.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_69589.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_696999.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_697953.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_698085.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_699288.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_69937.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_70054.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_701786.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_703437.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_704053.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_704264.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_707991.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_708150.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_708831.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_70888.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_709336.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_709733.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_710459.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_713569.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_713891.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_714151.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_716224.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_716779.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_717957.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_718440.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_719326.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_719593.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_720346.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_721808.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_721912.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_722584.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_722731.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_723155.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_723622.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_723825.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_726037.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_726064.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_726438.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_728294.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_729364.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_731116.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_732154.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_732739.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_733028.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_73334.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_733557.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_73498.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_737751.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_738483.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_738913.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_739359.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_740991.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_741400.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_741666.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_741987.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_74286.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_743097.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_743431.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_744972.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_745927.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_747988.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_748937.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_74907.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_749831.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_750143.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_752994.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_753425.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_753921.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_754507.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_755804.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_756843.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_756897.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_75732.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_757669.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_758099.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_758473.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_758826.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_760140.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_762283.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_763974.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_76478.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_765356.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_766577.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_767938.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_770472.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_770508.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_771149.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_772454.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_772642.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_773503.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_773562.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_773612.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_774006.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_774220.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_774681.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_775034.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_779737.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_779781.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_779896.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_780285.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_781298.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_781469.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_781874.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_782060.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_782369.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_782773.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_784697.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_784951.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_785566.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_785676.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_787392.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_787888.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_788016.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_789668.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_789690.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_790752.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_792804.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_793661.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_793805.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_79413.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_794526.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_796199.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_796308.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_797564.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_797938.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_798336.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_798360.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_798373.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_798952.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_799196.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_799640.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_80051.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_801222.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_801549.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_804387.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_805262.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_806164.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_80627.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_808387.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_808407.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_809979.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_810266.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_810589.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_810709.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_811267.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_812561.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_812838.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_815428.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_815522.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_81654.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_81662.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_817819.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_818396.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_819326.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_820029.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_820826.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_821039.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_822104.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_822146.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_822364.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_823095.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_823559.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_824930.jpg,ig,Original,1
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_825047.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_82522.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_825485.jpg,ig,Original,0
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/ig/MY_826696.jpg,ig,Original,0
